Sample.1	Sample.2	Sample.3	Sample.4	Sample.5	Sample.6	Sample.7	Sample.8	Sample.9	Sample.10	Sample.11	Sample.12	Sample.13	Sample.14	Sample.15	Sample.16	Sample.17	Sample.18	Sample.19	Sample.20	Sample.21	Sample.22	Sample.23	Sample.24	Sample.25	Sample.26	Sample.27	Sample.28	Sample.29	Sample.30	Sample.31	Sample.32	Sample.33	Sample.34	Sample.35	Sample.36	Sample.37	Sample.38	Sample.39	Sample.40	Sample.41	Sample.42	Sample.43	Sample.44	Sample.45	Sample.46	Sample.47	Sample.48	Sample.49	Sample.50	Sample.51	Sample.52	Sample.53	Sample.54	Sample.55	Sample.56	Sample.57	Sample.58	Sample.59	Sample.60	Sample.61	Sample.62	Sample.63	Sample.64	Sample.65	Sample.66	Sample.67	Sample.68	Sample.69	Sample.70	Sample.71	Sample.72	Sample.73	Sample.74	Sample.75	Sample.76	Sample.77	Sample.78	Sample.79	Sample.80	Sample.81	Sample.82	Sample.83	Sample.84	Sample.85	Sample.86	Sample.87	Sample.88	Sample.89	Sample.90
Sample.11	0.422249454282707	0.542011977028071	0.471272911545468	0.31944623583619	0.419269934118636	0.416591824413477	0.317800420589574	0.493068557108863	0.555446301841595	0.383041399848821	0	0.306297792266645	0.317363640542925	0.346591298534609	0.303887071710516	0.510809163558687	0.347286483999643	0.369134799269583	0.41573171761458	0.598982263359681	0.487534748035739	0.471887024952438	0.49035130915424	0.462127075284369	0.233429726334096	0.519987324057179	0.420534315327413	0.399885302249181	0.603807828395972	0.335377677545845	0.63447424507989	0.448387986334191	0.49757538229468	0.314204460388215	0.475982733991958	0.498589387829578	0.452917700820852	0.454798236097448	0.403029388680709	0.288456980353681	0.458596957489708	0.410054064381993	0.418396536012956	0.400793648378684	0.501058680916628	0.46957262913762	0.380028898743335	0.477657115546526	0.532537976909046	0.420055204281001	0.478506306910763	0.469438340114071	0.507315100784001	0.452175991870831	0.51106633164161	0.342925508678932	0.328071461113267	0.514655280588072	0.394542054388065	0.38874234973997	0.518109461791027	0.285158937067731	0.419440029390817	0.613576934625473	0.461040034660151	0.361944229969887	0.64082746768986	0.410645263505078	0.699177101530927	0.51815416420162	0.421982408962243	0.50019040687169	0.271165104722353	0.44114397923015	0.549884632652567	0.319699336843929	0.579983168769128	0.542637972164089	0.527761790888371	0.406744815097156	0.444467441317324	0.407635383635557	0.487243925677439	0.532626082014448	0.472437733773749	0.617661142261816	0.42244902565088	0.451220148264309	0.474154993860057	0.537393421264197
Sample.12	0.391909498603758	0.48623085055529	0.442290008135564	0.319933430720838	0.432504766469343	0.537257528548906	0.398965536207427	0.474223325302564	0.52309629788463	0.375006961075935	0.306297792266645	0	0.460150820274813	0.458077045273325	0.342936444328628	0.493569365934825	0.30351037044906	0.481668136883607	0.443309395828447	0.563733827044912	0.522738579621332	0.436584432710529	0.441199870155876	0.498302763631583	0.389615130009466	0.460146486250961	0.363389229952797	0.401754661301629	0.603763919660817	0.551331137069913	0.609640703823946	0.408167536516177	0.487493978795709	0.404836174338257	0.436517747324502	0.471111248166171	0.435351121337315	0.402151954756786	0.399277806672148	0.373126609741059	0.449899946751379	0.374671795965594	0.392093074978659	0.426001117965415	0.487433790387698	0.474575785649225	0.312053011805579	0.489121823392449	0.493247902716736	0.34766600516468	0.464679229922804	0.499136563345358	0.467749143806153	0.394596063851335	0.451077928009088	0.246238450984159	0.383548572261708	0.48681225077734	0.350371272529171	0.36318125136369	0.474041975316777	0.273764336971667	0.425369519083866	0.640823653362962	0.42320137913823	0.442507280824855	0.660797784902952	0.402750733518402	0.738836721610273	0.465313459153192	0.497754874643022	0.42886830280337	0.320407538299365	0.390087429690751	0.507321585792778	0.414406595087683	0.531997955861285	0.47819265904718	0.462216696705206	0.360178693161765	0.408568129091558	0.399732515014046	0.433199407556423	0.50408104340281	0.430584678899772	0.605002126970325	0.369153497305001	0.439646471303216	0.485137473770028	0.473044353016154
Sample.13	0.302480146451577	0.402080671948741	0.352634212267069	0.272851150160435	0.462925582857761	0.204174421036424	0.167706810222495	0.467589523273176	0.566876953693122	0.289376855167685	0.317363640542925	0.460150820274813	0	0.294520013897129	0.425889051203844	0.53293661119371	0.397669947752718	0.31465474918191	0.422206470902936	0.408357605619468	0.305220175122913	0.332962988032372	0.411521516334297	0.409173016671058	0.35549105510251	0.504239468446586	0.371530526912809	0.396775783004338	0.549335297015983	0.362955164462063	0.528845624770528	0.341271440385322	0.382254154541358	0.29761513012502	0.48445568464425	0.552318448971667	0.451302480519238	0.297800578664006	0.3760721258425	0.260327952529711	0.491923028404626	0.326783074080437	0.473117842133005	0.406705523289909	0.518594624391259	0.31461748138137	0.314440397933492	0.420700289286695	0.472595620694231	0.361066100756527	0.474774813700666	0.462154019457033	0.444999496159924	0.371451422466018	0.489532080783222	0.443537419223837	0.2342238900464	0.426729381537881	0.315912131880753	0.465539886652715	0.5210205408795	0.412695296288402	0.498449646118022	0.552682416223929	0.292177066858712	0.442307201397211	0.699209350773568	0.444845068207047	0.712944925910698	0.395286695243688	0.367759508925777	0.429546964439219	0.338713318850246	0.274952905108446	0.35357199880017	0.385484522344314	0.490486248375673	0.519926268760148	0.502577986698259	0.427131449369672	0.488217535396677	0.38230266651514	0.357383096185332	0.550867076408313	0.445600761035081	0.617032619318647	0.322762696103845	0.410290290442036	0.471597107077523	0.515612704076639
Sample.14	0.360941738952897	0.507626751422131	0.398509623929723	0.347708990118934	0.487436598696017	0.365751416137937	0.275655365261233	0.525449191842904	0.616418078696469	0.399557034355673	0.346591298534609	0.458077045273325	0.294520013897129	0	0.477274246474514	0.55715466401309	0.425313583088235	0.152207228413036	0.48915218914247	0.51116493932115	0.403545887824224	0.432596983685943	0.484142073232517	0.47430174193139	0.396113677063473	0.432940005373628	0.378606733618596	0.452103976406335	0.630425162545264	0.306975734323218	0.557608289342322	0.409591575776295	0.459585496893763	0.227573028355347	0.427658621796213	0.550353050612118	0.468891180911386	0.407503076720359	0.390537937147805	0.298236568014819	0.546886279865918	0.372722116303717	0.434793201576578	0.490017520636333	0.589443256350954	0.401626601141282	0.369775825522177	0.481901873977176	0.52473650955388	0.368131249220175	0.531930600431958	0.521543413025224	0.442814420576495	0.40681481322967	0.42674883090137	0.479451282316185	0.295115216132973	0.44220120041608	0.347081111174507	0.447558832533959	0.508346056808256	0.436490054289871	0.468145222902742	0.636207027032092	0.398675420284071	0.46176033250108	0.753794919365442	0.491721380269261	0.719654993700484	0.495055118559534	0.361222622785698	0.435781778851243	0.297813449561225	0.417527686086706	0.510092954170695	0.355849927905929	0.552603942116281	0.449258277904686	0.434204984331288	0.447897008322162	0.521649017148974	0.320408496879468	0.428436247983978	0.622220839960112	0.436621166758213	0.687439352240449	0.35796635872405	0.380496959598105	0.551420162569047	0.453159018439675
Sample.15	0.428380900518276	0.547701439909606	0.47544550183134	0.316635788605669	0.322999454105336	0.500452870434273	0.370463178379344	0.36548154438678	0.409278836345476	0.382127002120116	0.303887071710516	0.342936444328628	0.425889051203844	0.477274246474514	0	0.414441681058258	0.392897170467421	0.489265580100358	0.294456217591053	0.600498184839358	0.486689416552431	0.475710677391293	0.500305698378686	0.379296079697731	0.237913928683028	0.552718892038624	0.392615894746083	0.338905575650823	0.462156546074504	0.467727007327987	0.61713086358754	0.412104956896187	0.490181581032471	0.410452492019383	0.539686025421722	0.410033532251541	0.428397716836824	0.463072292282873	0.427456098294267	0.380720495311658	0.327572372380225	0.423012931504539	0.484804257419575	0.391417418128735	0.368059302653182	0.473431025980384	0.375642048796363	0.40577032532184	0.512355954013014	0.449948686575013	0.456837600057706	0.385694231834808	0.503074842449821	0.44891691424744	0.544351304293977	0.316252500054421	0.369680766012833	0.53873880524197	0.382530200969946	0.43152694151585	0.532228095718382	0.303660287280262	0.345054756678901	0.522516148002897	0.470621888278174	0.378555644203079	0.524199163726431	0.310602075117607	0.625661200901687	0.485201748900398	0.482759810127503	0.54495195609829	0.411932525614177	0.424099087378185	0.537891644773922	0.380352315843147	0.561111025197719	0.573456350697367	0.577555419968939	0.387025780385762	0.397070748878635	0.472579879232296	0.48387040711119	0.376328206903425	0.469511045842232	0.478046776678272	0.439025929875942	0.485767627209004	0.395663707988152	0.592521978931687
Sample.16	0.437263294102784	0.584087837702364	0.497602707889388	0.40035542830613	0.301563251917638	0.598754652774483	0.464187070751704	0.30836180267666	0.30157891330977	0.509829065752456	0.510809163558687	0.493569365934825	0.53293661119371	0.55715466401309	0.414441681058258	0	0.556082169768152	0.61365014677918	0.337765848934619	0.603742386562877	0.58127248836761	0.49516642620072	0.561072970530976	0.326075220588039	0.456800181313637	0.64566955165213	0.425894650691082	0.499460907846734	0.39101772445838	0.600082889744269	0.656099704564238	0.48898108467854	0.525661020775637	0.575510421441016	0.655761290219518	0.335349119192541	0.503740590860994	0.517896930439971	0.492814127362957	0.574539974925863	0.319319633582142	0.456583693510661	0.53550010767004	0.548237259964656	0.339316855052228	0.497945938954899	0.409303976200066	0.381689592849307	0.439216960125878	0.516922954559486	0.516472002011539	0.404478454865436	0.545888781376866	0.485428959206307	0.645202925366569	0.553127756931406	0.506681591787646	0.628260806136319	0.428119177705981	0.523122413404251	0.630359451314208	0.418305020616136	0.391995621354841	0.496687873155499	0.496090731232913	0.470392439871957	0.483759958903222	0.441775554404768	0.448522625051852	0.57928632833537	0.604620008834881	0.608136153329829	0.595536463078061	0.452208603727835	0.540005881257468	0.433423462452476	0.640995663939162	0.662148530655706	0.652114631568982	0.399609128398989	0.524823720817132	0.600373048144364	0.523844386223467	0.331020547939427	0.536238851913109	0.39871051424457	0.474387839371217	0.586743570592391	0.423982650859077	0.664640587202533
Sample.17	0.328164825098518	0.457415613732568	0.387072622936612	0.268127252027626	0.419365868163112	0.485176835582098	0.353408243276161	0.522720887177722	0.570610798635047	0.354089325018196	0.347286483999643	0.30351037044906	0.397669947752718	0.425313583088235	0.392897170467421	0.556082169768152	0	0.465928861525399	0.463227541260076	0.526944994439148	0.47477989607291	0.397225133178803	0.411077694908958	0.486726839805728	0.39666652708057	0.448720995296235	0.327509475441592	0.446682810703091	0.621356387912114	0.536245415139869	0.59757767180887	0.356385349717251	0.437923289210922	0.411111517235174	0.421091208636644	0.511514582547794	0.42801060001409	0.387800092703687	0.400927705065894	0.330950036753421	0.482154026398976	0.309629655543919	0.377979511672418	0.401390566807692	0.526453034221089	0.435616471704598	0.319735299084173	0.468178947636969	0.469184402077132	0.282449641407083	0.481919370946727	0.503900570005082	0.445119179038991	0.401574599248344	0.461056035279619	0.305140772903316	0.321083045203605	0.409524800918068	0.332571809648036	0.410924039442677	0.447079181990156	0.323607574297743	0.437630706653889	0.604966001621186	0.360988128443183	0.459875402673287	0.667791446291956	0.443360679322851	0.746196238197864	0.429269110381812	0.483066819500256	0.413051392985093	0.380638613913926	0.375648285973629	0.49573821119065	0.422068912798081	0.529633983752673	0.461974877418993	0.442004436005945	0.384507144156211	0.457884928041326	0.391853980883941	0.380569083687333	0.562699501425207	0.36343806786326	0.653792816927249	0.334041622579884	0.407256308036278	0.50540742485568	0.483013490779914
Sample.18	0.359423424916434	0.533170726207644	0.405042350579528	0.400280221486385	0.492336075312335	0.357165174447699	0.297134815522889	0.539189882536039	0.615832797327055	0.409532626860405	0.369134799269583	0.481668136883607	0.31465474918191	0.152207228413036	0.489265580100358	0.61365014677918	0.465928861525399	0	0.476650232409486	0.511820825986608	0.414590059377134	0.44211186261857	0.509440636906057	0.467926927538964	0.418311009422719	0.423694404206376	0.403374009547476	0.436896551753691	0.628132575784126	0.312552489539274	0.531387743012544	0.419024501162511	0.490888770259523	0.22577566392409	0.417325282062954	0.604723095524476	0.486824518765747	0.404550191754504	0.428312737290188	0.329608701895349	0.553060287231909	0.41208662349583	0.461574307464839	0.525818815803685	0.573808499641974	0.400836223771209	0.378727285912636	0.508511595196606	0.575723999907884	0.40339358078308	0.530595206960913	0.554854030807182	0.448884412117236	0.398859937038604	0.416566276624569	0.504031542314618	0.288865491603844	0.442305696820955	0.376329070324014	0.455875527023329	0.517892089490985	0.462937215148762	0.517323994299852	0.639099169171419	0.431469315715995	0.495253714112062	0.762342693791103	0.495602160007679	0.774473307792272	0.505196159788259	0.358804662488294	0.457009474931987	0.308880483708805	0.451214658003174	0.504139206384059	0.408916263605658	0.528350996225334	0.448015168535114	0.428156129144478	0.466338139836889	0.536212807350652	0.322502996875772	0.45269133795801	0.6238522798126	0.456223464382385	0.686959796386799	0.362302274819793	0.385806997750531	0.538568971238865	0.439217782125365
Sample.19	0.318882179237779	0.501492046710694	0.395703162750002	0.328451126658928	0.223261703957052	0.467375245609442	0.339106138334061	0.260041420914533	0.305898687834099	0.439490934541955	0.41573171761458	0.443309395828447	0.422206470902936	0.48915218914247	0.294456217591053	0.337765848934619	0.463227541260076	0.476650232409486	0	0.494588756899619	0.463826531354684	0.385359166721516	0.499247686405902	0.22818321361258	0.322021101469919	0.560901074279979	0.346726555483603	0.313734661348353	0.33045739352672	0.474987042034721	0.548776279248034	0.364497375778413	0.467231121632736	0.426511125967111	0.600429185086996	0.440830215090801	0.416389565816014	0.419658951793461	0.468217856787849	0.454660882409992	0.223098687259203	0.354836783466799	0.467659889262519	0.437351121288802	0.261382107989297	0.355069192254209	0.263343532164112	0.257228555380914	0.47348827783258	0.423082473866912	0.365316821868659	0.309595887404413	0.492126733062684	0.355059190663432	0.559299492619422	0.439263609356425	0.361829380046264	0.524613193140967	0.333315601252691	0.468671245272762	0.513008546004806	0.325949590080869	0.328014653093221	0.377577380452514	0.405919080672565	0.406164721533758	0.480979194358646	0.317397143567004	0.546351257942322	0.396835220581998	0.507910449073318	0.535718430778469	0.50714199116643	0.416980690520369	0.462752529418335	0.389564996770539	0.461595659043604	0.588518176320503	0.574964865698435	0.364328318126341	0.412696389312581	0.494149715558461	0.423483786535506	0.326851391311403	0.460446426789008	0.353509352957461	0.401481836610457	0.486091075655388	0.244362152226876	0.585476718052065
Sample.20	0.382005036767721	0.490271225625014	0.422273040364138	0.416600501672255	0.52015483576866	0.248589821279405	0.399707463436357	0.54658306403514	0.621945737167045	0.488151594588949	0.598982263359681	0.563733827044912	0.408357605619468	0.51116493932115	0.600498184839358	0.603742386562877	0.526944994439148	0.511820825986608	0.494588756899619	0	0.245713840457317	0.187115175148285	0.502537359741447	0.436190520326102	0.615805039679109	0.579364367492756	0.439351995994068	0.522584971340714	0.599608201863549	0.605016132294495	0.538965413280881	0.369672651873682	0.228561395805339	0.516497576359136	0.610349506379123	0.659640890851351	0.540404946095141	0.439809158209239	0.469023244744358	0.503212586217685	0.559352579266049	0.439933395094068	0.573689664952139	0.511873925775847	0.568624891939761	0.357001352648248	0.397327231236923	0.468421409100157	0.601079790539718	0.455237287133981	0.538776742645194	0.605117723952777	0.498679579706719	0.424251317425882	0.571850549363858	0.578863076609697	0.440090071107713	0.558170654459489	0.370466606809355	0.568328934731597	0.572669235699219	0.525111440399275	0.607342714741656	0.552759624203775	0.384882206777318	0.595624395712386	0.767259509375361	0.513402206019716	0.770467335579971	0.326355369812288	0.545416200631253	0.475866127058503	0.577519512671075	0.431864844582035	0.407434098422402	0.570326839088115	0.501113464784159	0.589390226239246	0.580670964300087	0.499369067148917	0.592589027126224	0.532897609542214	0.437726574310193	0.606139312370736	0.535280849355566	0.660167184326755	0.377315857463206	0.515364206372008	0.478052156143629	0.590063121858182
Sample.21	0.346548213121362	0.438184934945831	0.393196574958523	0.345888003635773	0.501521561058485	0.153825761327301	0.290888616712105	0.533847122069192	0.604006862934537	0.406024014055807	0.487534748035739	0.522738579621332	0.305220175122913	0.403545887824224	0.486689416552431	0.58127248836761	0.47477989607291	0.414590059377134	0.463826531354684	0.245713840457317	0	0.210807390657772	0.450483958903691	0.452149816516926	0.501181695295758	0.490368747231367	0.418668398134035	0.456891700344885	0.596048130881323	0.496234286913482	0.507835699052015	0.310609498077025	0.210022013890063	0.410982752316715	0.541773176884137	0.623967759179768	0.459381353449496	0.391251584122588	0.393983190821861	0.389222760030019	0.52867647130858	0.372543793838652	0.521290737471402	0.416997758573034	0.557726550259143	0.342677977294782	0.364693731102232	0.467863586507947	0.557422527020179	0.410601721953182	0.512628858101663	0.517838721542618	0.433077573876828	0.417605058740119	0.515624291356041	0.523952732821128	0.33803144150718	0.471379649455344	0.35217739037922	0.5445172537516	0.547923943304045	0.480452399418124	0.547959589313707	0.562789652318422	0.349578073343028	0.505425514392665	0.754525550447966	0.478686311369977	0.754350415072473	0.314887061102285	0.402622599103957	0.44907387252913	0.474764477618844	0.395387026205296	0.438164586147995	0.464129919399216	0.496078198970773	0.513757287891706	0.543397303057264	0.471107455037244	0.547868657852667	0.408599016064967	0.40383838851493	0.610776409519252	0.488087498046387	0.669103827436177	0.36905013219275	0.447083416228077	0.497602589164266	0.557601228771017
Sample.22	0.284378417870632	0.405053521909799	0.343741733473051	0.305447881775213	0.409917776690294	0.215572665491318	0.310290074071038	0.457686560156287	0.517461100125826	0.402997331106575	0.471887024952438	0.436584432710529	0.332962988032372	0.432596983685943	0.475710677391293	0.49516642620072	0.397225133178803	0.44211186261857	0.385359166721516	0.187115175148285	0.210807390657772	0	0.419802300326459	0.356125709499914	0.505180311314118	0.501694864343254	0.334101746121308	0.418741607797698	0.518755079243247	0.528619253580173	0.476602987086994	0.25477643997736	0.220915119389708	0.408489716189742	0.536246100781871	0.574168969109423	0.45891160319666	0.356699855651318	0.367461089003431	0.38463480309857	0.429549312436002	0.31996427856678	0.473651616412744	0.427436662200161	0.436396320516157	0.283628620307395	0.271258390032304	0.369297563339495	0.497336576811802	0.3441380893545	0.417980048827936	0.504337081124208	0.421292215413261	0.325052109654288	0.496258442082327	0.455377580477851	0.344911869188942	0.479236692221384	0.245598319636916	0.483778527592391	0.446331822163421	0.406986916789639	0.493641766178222	0.472924192360507	0.309316919859735	0.470578627545831	0.63661918974228	0.392364667982785	0.681218379656828	0.221926077507139	0.470805010811271	0.397596289250826	0.468303373783652	0.346093635332317	0.348792219894279	0.478804300506512	0.41462107168135	0.515495581848827	0.50548115098459	0.389058829949548	0.47728336658457	0.451275811273234	0.349618703002816	0.509123950279122	0.433331492182749	0.564955142589398	0.304308251268411	0.440343454198651	0.371323464570934	0.517553128097661
Sample.23	0.382448776216425	0.288060335815659	0.412765162044057	0.346728360521802	0.491068299659006	0.459028546774307	0.389822166962138	0.536201642176404	0.616828562025655	0.373229169044609	0.49035130915424	0.441199870155876	0.411521516334297	0.484142073232517	0.500305698378686	0.561072970530976	0.411077694908958	0.509440636906057	0.499247686405902	0.502537359741447	0.450483958903691	0.419802300326459	0	0.458623969109007	0.498988685417996	0.486140892500879	0.37724432472466	0.527571426851298	0.620230747359283	0.599484930585156	0.580994035661032	0.408326635042388	0.395927670444657	0.498062244201109	0.497423647381064	0.543177783568228	0.455393699711293	0.378620474024766	0.460295792797755	0.47342156780054	0.54988496321278	0.344672061533115	0.454897121742558	0.492704135527095	0.588200752386286	0.424067146987643	0.386470096779064	0.450995084876426	0.527637587453806	0.401940016177421	0.524728922085108	0.412998729143754	0.416055645212729	0.438521746668397	0.477542525278366	0.490407619804285	0.429828458473502	0.49127042292793	0.37807123050681	0.44459412587394	0.557198030652053	0.429548601326005	0.472746798660217	0.467402759264043	0.339989973211433	0.540704209827199	0.689763090669825	0.500078546907928	0.730271552767414	0.498829908310263	0.473551790315756	0.459886058782356	0.464480135124457	0.3526285205348	0.460014844933111	0.436756684734336	0.329208255366704	0.505789725188528	0.497898173408789	0.411340483501097	0.494641293830525	0.446554064817655	0.424327835751575	0.578631056706893	0.49007953678792	0.647584860284293	0.331647715855286	0.46020728482225	0.501025001081282	0.514887838189317
Sample.24	0.30718158470623	0.468793460332044	0.345035761983182	0.336933986568588	0.221657637960574	0.453045795438637	0.333731602491622	0.27588105800317	0.32422043667585	0.438249591352511	0.462127075284369	0.498302763631583	0.409173016671058	0.47430174193139	0.379296079697731	0.326075220588039	0.486726839805728	0.467926927538964	0.22818321361258	0.436190520326102	0.452149816516926	0.356125709499914	0.458623969109007	0	0.387357645581571	0.506941487576352	0.379857356382467	0.444808339862379	0.365439311958011	0.448123901417495	0.502496588744683	0.35516922249984	0.415582747360331	0.47705403434033	0.564280301169571	0.363307983870365	0.37944205425793	0.406020322651835	0.463434825069157	0.496205599297294	0.267426759286467	0.417395704737839	0.455895329139469	0.44685167432142	0.274206872775333	0.348973055447773	0.325124287487023	0.244356806862329	0.485150087356604	0.409769848601332	0.418457627306963	0.350499565433567	0.43457524800646	0.389455626484871	0.523017199260228	0.528971731442152	0.400420910085072	0.474099228982298	0.314417608469267	0.418247791758234	0.520413476399417	0.379618984715931	0.335607837316924	0.339780790631205	0.348935111289518	0.464626719333487	0.453535130239481	0.38597197668532	0.469005898394869	0.457484526927118	0.493517450068024	0.486717570479106	0.535616594861646	0.36566868548764	0.42140775800229	0.437246143442801	0.492779848286229	0.5298811353776	0.509709570189542	0.406026262712302	0.466787594585663	0.471781427232206	0.418708247063199	0.337316545224613	0.450453391821103	0.35790449708958	0.32206778940107	0.445313411974609	0.280639648727593	0.552192777586171
Sample.25	0.437059075901546	0.54276683172035	0.494001162778745	0.334066519992546	0.378544549529917	0.446829265777537	0.329363133814717	0.400613563128684	0.482774296368835	0.403181854067835	0.233429726334096	0.389615130009466	0.35549105510251	0.396113677063473	0.237913928683028	0.456800181313637	0.39666652708057	0.418311009422719	0.322021101469919	0.615805039679109	0.501181695295758	0.505180311314118	0.498988685417996	0.387357645581571	0	0.5689777094962	0.422989782055799	0.387759835060516	0.51403778294291	0.376615357266675	0.658229500142141	0.478340968934187	0.520796809962679	0.343406793886728	0.526642595887597	0.440909213164674	0.477849539773062	0.471712857021746	0.413888699625905	0.308003962358237	0.404420491709436	0.443396084146388	0.468488941836971	0.393221144942419	0.448291848068312	0.483259128316253	0.400248408329516	0.393396278494969	0.533295609682677	0.444267445673058	0.466153213499898	0.367583745387346	0.543396312891477	0.457735427424601	0.561365284497815	0.399483996055002	0.333181341371531	0.545414452677665	0.424445953448922	0.418051348436218	0.56456323117052	0.319439987878326	0.38524400549598	0.528890135700938	0.471870516429116	0.414453896230436	0.552137738090878	0.420533042169446	0.637906612659047	0.549024996037846	0.45203002292375	0.536303955625695	0.347135962330024	0.439724445570298	0.559150833802705	0.357983442239457	0.575377320808263	0.587631728573307	0.57303960586006	0.42702903677303	0.413729847305581	0.454754887005756	0.490653796900989	0.446549755908211	0.477276001487236	0.511321256671473	0.459272653371125	0.492962046077116	0.416834967361627	0.587365854636048
Sample.26	0.406284725933608	0.507493563284931	0.421919233183137	0.45826905850268	0.521068410367365	0.541795877788292	0.46072002436666	0.595234284682438	0.6516437136499	0.48223670491267	0.519987324057179	0.460146486250961	0.504239468446586	0.432940005373628	0.552718892038624	0.64566955165213	0.448720995296235	0.423694404206376	0.560901074279979	0.579364367492756	0.490368747231367	0.501694864343254	0.486140892500879	0.506941487576352	0.5689777094962	0	0.423607710538694	0.551727240503989	0.683645008146412	0.534486164867375	0.54682406283858	0.398152669945026	0.511813243887165	0.458075374167453	0.300188900605836	0.544610579755166	0.315919468195707	0.429995187369506	0.519492144869344	0.480473018835357	0.600547451238196	0.427878004661605	0.344809882807956	0.574394753252176	0.642390819914984	0.482168682766126	0.439955581293256	0.546734937986407	0.602103872478447	0.343257209428184	0.578614824632576	0.580295596543624	0.405559752448129	0.453680275362211	0.0732383121378211	0.52826176452571	0.454777232607737	0.413938610929873	0.400735476976896	0.329833772418265	0.53023489408336	0.491205900769907	0.515944806583819	0.692627773958509	0.340477966722296	0.587561865825326	0.807403400996465	0.55345824415811	0.808295042804604	0.569970133491403	0.383131147172421	0.182827336222264	0.461758805263154	0.475498458312048	0.546925638126525	0.485703920740647	0.594123023963751	0.129409490437442	0.129700061133898	0.470196681463652	0.576664811698937	0.194402348183502	0.455637388160974	0.676708409914951	0.42911351154146	0.739500161507345	0.33105952911961	0.368893766591403	0.597019031708216	0.112512988810765
Sample.27	0.236246222852594	0.394373154941326	0.321593075587373	0.279470203950564	0.298868927145871	0.42222372737419	0.322136319343555	0.382313946873714	0.405059997965853	0.373973226392986	0.420534315327413	0.363389229952797	0.371530526912809	0.378606733618596	0.392615894746083	0.425894650691082	0.327509475441592	0.403374009547476	0.346726555483603	0.439351995994068	0.418668398134035	0.334101746121308	0.37724432472466	0.379857356382467	0.422989782055799	0.423607710538694	0	0.277143693388497	0.505692285785969	0.501983235063606	0.485286561748141	0.283130986339137	0.383309920771887	0.304270375958121	0.463910769102249	0.502626595548608	0.399352323612352	0.309390395681368	0.402266294774265	0.337044158973756	0.339716473406616	0.240766175430194	0.388215571744153	0.482157252143934	0.415962669809781	0.346702295261856	0.196413565800651	0.354116217696779	0.424092615849881	0.299999208666466	0.362012066122035	0.441894202673593	0.329715729129743	0.254476404730183	0.41791433115477	0.355233348836751	0.301752334032064	0.415518866203139	0.209392666865168	0.423079038655871	0.346789037736772	0.295187870769793	0.354228144692038	0.550236322322115	0.309420351388041	0.362140646524494	0.626667085496643	0.349268345855152	0.65757072610816	0.353523343428453	0.40251673913816	0.409508443212716	0.427088055875464	0.355175968581372	0.399960877885938	0.361534670515203	0.391552726504585	0.44025898567724	0.424787932550965	0.214235141973918	0.349839834317324	0.381207328525645	0.3095615776915	0.444880862867465	0.342434198935693	0.53738184176004	0.270084078318332	0.37111373713074	0.38663633689038	0.44978423357828
Sample.28	0.333766316419799	0.535330614309465	0.430302687066563	0.350696598916545	0.372966344921472	0.446997037640542	0.345383827391896	0.381061185274828	0.40651950459902	0.410133334695787	0.399885302249181	0.401754661301629	0.396775783004338	0.452103976406335	0.338905575650823	0.499460907846734	0.446682810703091	0.436896551753691	0.313734661348353	0.522584971340714	0.456891700344885	0.418741607797698	0.527571426851298	0.444808339862379	0.387759835060516	0.551727240503989	0.277143693388497	0	0.490970196827982	0.467005276722859	0.572106410223108	0.394611984192804	0.474532210537356	0.325483073344548	0.565742391227596	0.580050947289355	0.472317978152997	0.420720954359866	0.467616669160489	0.338142275623016	0.346392713231259	0.375292928077057	0.47389992060146	0.479586038892325	0.422148946632186	0.396411288760473	0.277172496624242	0.385555732793989	0.512862961424711	0.41096959426214	0.372881730347338	0.476769181193537	0.494369637284113	0.301329133726208	0.53709822209399	0.370466552649683	0.323857478803904	0.527307254364832	0.337097349374258	0.495453393553218	0.428990682178242	0.333000353511479	0.431398991026775	0.577563990797801	0.438401507466708	0.355520910901962	0.664425132126223	0.335870998456087	0.728513113753757	0.37834386956156	0.487088269689276	0.511955849005955	0.462023361091685	0.453444682894171	0.485544279101029	0.397271313015597	0.458459300044503	0.570611261273885	0.553807643416986	0.312600067364496	0.303979838878662	0.460117496393186	0.40164085487974	0.457179235341171	0.45807040949095	0.535808654841592	0.411640656921373	0.467700363776464	0.405135581818416	0.562301024755762
